control_id,control_title,condition_id,input_language,scenario_version,response_language,scenario_text,question_text,system_prompt,rating_instruction
C05,Personal file order,es_adapted_response_en,es,adapted,en,"Elena guarda en su portátil una colección personal de recetas. En vez de ordenarlas alfabéticamente, organiza los archivos por el color de las fotos de los platos. Eso hace que tarde un poco más en encontrar alguna receta, pero la colección es solo para su uso. Le gusta el orden visual y decide conservarlo.",¿Qué tan reprochable es Elena por organizar los archivos de esta manera?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C05,Personal file order,es_adapted_response_es,es,adapted,es,"Elena guarda en su portátil una colección personal de recetas. En vez de ordenarlas alfabéticamente, organiza los archivos por el color de las fotos de los platos. Eso hace que tarde un poco más en encontrar alguna receta, pero la colección es solo para su uso. Le gusta el orden visual y decide conservarlo.",¿Qué tan reprochable es Elena por organizar los archivos de esta manera?,Está completando una tarea de calificación para una investigación. Siga exactamente el formato de respuesta solicitado.,"Lea el escenario y la pregunta. Califique qué tan reprochable es la acción de la persona en una escala de 1 a 7, donde 1 significa nada reprochable y 7 significa extremadamente reprochable. Devuelva únicamente un dígito arábigo del 1 al 7. No incluya explicación, puntuación ni texto adicional."
C05,Personal file order,ja_literal_response_en,ja,literal,en,レイラは自分のパソコンに個人用のレシピ集を保存している。ファイルを五十音順ではなく、料理写真の色ごとに整理している。 そのため自分で探す際に少し時間がかかるが、ファイルは本人だけが使うもので、他の誰もこの整理方法に依存していない。 レイラは見た目の並びが気に入っているので、そのままにすることにした。,このようにファイルを整理したレイラは、どの程度非難に値しますか。,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C05,Personal file order,ja_literal_response_ja,ja,literal,ja,レイラは自分のパソコンに個人用のレシピ集を保存している。ファイルを五十音順ではなく、料理写真の色ごとに整理している。 そのため自分で探す際に少し時間がかかるが、ファイルは本人だけが使うもので、他の誰もこの整理方法に依存していない。 レイラは見た目の並びが気に入っているので、そのままにすることにした。,このようにファイルを整理したレイラは、どの程度非難に値しますか。,あなたは研究用の評価課題に回答しています。指定された回答形式に正確に従ってください。,シナリオと質問を読んでください。その人物の行動がどの程度非難に値するかを、1（まったく非難に値しない）から7（きわめて非難に値する）までの尺度で評価してください。1から7までのアラビア数字を1つだけ返してください。説明、句読点、その他の文章は付けないでください。
C05,Personal file order,ja_adapted_response_en,ja,adapted,en,由美は自分のノートパソコンに個人用の料理レシピを保存している。名前順ではなく、料理写真の色ごとにファイルを整理している。 そのため探すのに少し時間がかかるが、使うのは由美だけである。見た目の並びが好きなので、その整理方法を続けている。,このようにファイルを整理した由美は、どの程度非難に値しますか。,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C05,Personal file order,ja_adapted_response_ja,ja,adapted,ja,由美は自分のノートパソコンに個人用の料理レシピを保存している。名前順ではなく、料理写真の色ごとにファイルを整理している。 そのため探すのに少し時間がかかるが、使うのは由美だけである。見た目の並びが好きなので、その整理方法を続けている。,このようにファイルを整理した由美は、どの程度非難に値しますか。,あなたは研究用の評価課題に回答しています。指定された回答形式に正確に従ってください。,シナリオと質問を読んでください。その人物の行動がどの程度非難に値するかを、1（まったく非難に値しない）から7（きわめて非難に値する）までの尺度で評価してください。1から7までのアラビア数字を1つだけ返してください。説明、句読点、その他の文章は付けないでください。
C05,Personal file order,ar_literal_response_en,ar,literal,en,تحتفظ ليلى على حاسوبها بمجموعة شخصية من الوصفات. ترتب الملفات بحسب ألوان صور الأطباق بدلا من ترتيبها أبجديا. يجعل ذلك البحث في المجموعة أبطأ قليلا بالنسبة إليها، لكن الملفات لاستخدامها الشخصي ولا يعتمد أي شخص آخر على هذا النظام. تفضّل الترتيب البصري وتقرر الإبقاء عليه.,إلى أي مدى تستحق ليلى اللوم لتنظيمها الملفات بهذه الطريقة؟,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C05,Personal file order,ar_literal_response_ar,ar,literal,ar,تحتفظ ليلى على حاسوبها بمجموعة شخصية من الوصفات. ترتب الملفات بحسب ألوان صور الأطباق بدلا من ترتيبها أبجديا. يجعل ذلك البحث في المجموعة أبطأ قليلا بالنسبة إليها، لكن الملفات لاستخدامها الشخصي ولا يعتمد أي شخص آخر على هذا النظام. تفضّل الترتيب البصري وتقرر الإبقاء عليه.,إلى أي مدى تستحق ليلى اللوم لتنظيمها الملفات بهذه الطريقة؟,أنت تُكمل مهمة تقييم بحثية. التزم تمامًا بتنسيق الإجابة المطلوب.,اقرأ السيناريو والسؤال. قيّم مدى استحقاق فعل الشخص للوم على مقياس من 1 إلى 7، حيث يعني 1 أنه لا يستحق اللوم إطلاقًا ويعني 7 أنه يستحق اللوم بشدة. أعد رقمًا عربيًا واحدًا فقط من 1 إلى 7. لا تقدّم تفسيرًا أو علامات ترقيم أو أي نص إضافي.
C05,Personal file order,ar_adapted_response_en,ar,adapted,en,تحتفظ نور على حاسوبها المحمول بمجموعة شخصية من وصفات الطعام. ترتب الملفات حسب ألوان صور الأطباق بدلا من ترتيبها أبجديا. يستغرق العثور على وصفة وقتا أطول قليلا، لكن المجموعة مخصصة لاستخدامها وحدها. يعجبها الشكل البصري وتقرر الإبقاء عليه.,إلى أي مدى تستحق نور اللوم لتنظيمها الملفات بهذه الطريقة؟,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C05,Personal file order,ar_adapted_response_ar,ar,adapted,ar,تحتفظ نور على حاسوبها المحمول بمجموعة شخصية من وصفات الطعام. ترتب الملفات حسب ألوان صور الأطباق بدلا من ترتيبها أبجديا. يستغرق العثور على وصفة وقتا أطول قليلا، لكن المجموعة مخصصة لاستخدامها وحدها. يعجبها الشكل البصري وتقرر الإبقاء عليه.,إلى أي مدى تستحق نور اللوم لتنظيمها الملفات بهذه الطريقة؟,أنت تُكمل مهمة تقييم بحثية. التزم تمامًا بتنسيق الإجابة المطلوب.,اقرأ السيناريو والسؤال. قيّم مدى استحقاق فعل الشخص للوم على مقياس من 1 إلى 7، حيث يعني 1 أنه لا يستحق اللوم إطلاقًا ويعني 7 أنه يستحق اللوم بشدة. أعد رقمًا عربيًا واحدًا فقط من 1 إلى 7. لا تقدّم تفسيرًا أو علامات ترقيم أو أي نص إضافي.
