modelKey,scenarioId,conditionId,inputLang,reasoningLang,scenarioVersion,absoluteDifference,modelRating,referenceRating
gemini_flash,S09,es_adapted_reason_en,es,en,adapted,0,6,6
gemini_flash,S10,es_adapted_reason_en,es,en,adapted,0,6,6
gemini_flash,S11,es_adapted_reason_en,es,en,adapted,1,5,6
gemini_flash,S12,es_adapted_reason_en,es,en,adapted,0,4,4
gemini_flash,S13,es_adapted_reason_en,es,en,adapted,1,2,1
gemini_flash,S14,es_adapted_reason_en,es,en,adapted,1,5,6
gemini_flash,S15,es_adapted_reason_en,es,en,adapted,0,1,1
gemini_flash,S16,es_adapted_reason_en,es,en,adapted,3,2,5
gemini_flash,S17,es_adapted_reason_en,es,en,adapted,0,6,6
gemini_flash,S18,es_adapted_reason_en,es,en,adapted,0,7,7
gemini_flash,S19,es_adapted_reason_en,es,en,adapted,0,6,6
gemini_flash,S20,es_adapted_reason_en,es,en,adapted,0,6,6
gemini_flash,S21,es_adapted_reason_en,es,en,adapted,1,4,5
gemini_flash,S22,es_adapted_reason_en,es,en,adapted,1,5,6
gemini_flash,S23,es_adapted_reason_en,es,en,adapted,0,4,4
gemini_flash,S24,es_adapted_reason_en,es,en,adapted,1,5,6
gemini_flash,S25,es_adapted_reason_en,es,en,adapted,1,1,2
gemini_flash,S01,es_adapted_reason_es,es,es,adapted,1,6,7
gemini_flash,S02,es_adapted_reason_es,es,es,adapted,0,7,7
gemini_flash,S03,es_adapted_reason_es,es,es,adapted,0,6,6
gemini_flash,S04,es_adapted_reason_es,es,es,adapted,0,7,7
gemini_flash,S05,es_adapted_reason_es,es,es,adapted,0,6,6
gemini_flash,S06,es_adapted_reason_es,es,es,adapted,0,7,7
gemini_flash,S07,es_adapted_reason_es,es,es,adapted,0,7,7
gemini_flash,S08,es_adapted_reason_es,es,es,adapted,0,7,7
gemini_flash,S09,es_adapted_reason_es,es,es,adapted,0,6,6
gemini_flash,S10,es_adapted_reason_es,es,es,adapted,0,6,6
gemini_flash,S11,es_adapted_reason_es,es,es,adapted,1,5,6
gemini_flash,S12,es_adapted_reason_es,es,es,adapted,1,3,4
gemini_flash,S13,es_adapted_reason_es,es,es,adapted,0,1,1
gemini_flash,S14,es_adapted_reason_es,es,es,adapted,1,5,6
gemini_flash,S15,es_adapted_reason_es,es,es,adapted,0,1,1
gemini_flash,S16,es_adapted_reason_es,es,es,adapted,2,3,5
gemini_flash,S17,es_adapted_reason_es,es,es,adapted,1,5,6
gemini_flash,S18,es_adapted_reason_es,es,es,adapted,0,7,7
gemini_flash,S19,es_adapted_reason_es,es,es,adapted,0,6,6
gemini_flash,S20,es_adapted_reason_es,es,es,adapted,0,5,5
gemini_flash,S21,es_adapted_reason_es,es,es,adapted,2,4,6
gemini_flash,S22,es_adapted_reason_es,es,es,adapted,1,5,6
gemini_flash,S23,es_adapted_reason_es,es,es,adapted,1,4,5
gemini_flash,S24,es_adapted_reason_es,es,es,adapted,1,5,6
gemini_flash,S25,es_adapted_reason_es,es,es,adapted,1,1,2
gemini_flash,S01,ja_translation_reason_en,ja,en,translation,0,7,7
gemini_flash,S02,ja_translation_reason_en,ja,en,translation,0,7,7
gemini_flash,S03,ja_translation_reason_en,ja,en,translation,0,6,6
gemini_flash,S04,ja_translation_reason_en,ja,en,translation,0,7,7
gemini_flash,S05,ja_translation_reason_en,ja,en,translation,0,6,6
gemini_flash,S06,ja_translation_reason_en,ja,en,translation,0,7,7
gemini_flash,S07,ja_translation_reason_en,ja,en,translation,0,7,7
gemini_flash,S08,ja_translation_reason_en,ja,en,translation,0,7,7
gemini_flash,S09,ja_translation_reason_en,ja,en,translation,0,6,6
gemini_flash,S10,ja_translation_reason_en,ja,en,translation,1,7,6
gemini_flash,S11,ja_translation_reason_en,ja,en,translation,0,6,6
gemini_flash,S12,ja_translation_reason_en,ja,en,translation,0,5,5
gemini_flash,S13,ja_translation_reason_en,ja,en,translation,1,2,1
gemini_flash,S14,ja_translation_reason_en,ja,en,translation,1,5,6
gemini_flash,S15,ja_translation_reason_en,ja,en,translation,0,1,1
gemini_flash,S16,ja_translation_reason_en,ja,en,translation,1,3,4
gemini_flash,S17,ja_translation_reason_en,ja,en,translation,0,6,6
gemini_flash,S18,ja_translation_reason_en,ja,en,translation,0,7,7
gemini_flash,S19,ja_translation_reason_en,ja,en,translation,0,6,6
gemini_flash,S20,ja_translation_reason_en,ja,en,translation,0,6,6
gemini_flash,S21,ja_translation_reason_en,ja,en,translation,0,6,6
gemini_flash,S22,ja_translation_reason_en,ja,en,translation,0,6,6
gemini_flash,S23,ja_translation_reason_en,ja,en,translation,0,5,5
gemini_flash,S24,ja_translation_reason_en,ja,en,translation,0,6,6
gemini_flash,S25,ja_translation_reason_en,ja,en,translation,1,2,1
gemini_flash,S01,ja_translation_reason_ja,ja,ja,translation,0,7,7
gemini_flash,S02,ja_translation_reason_ja,ja,ja,translation,0,7,7
gemini_flash,S03,ja_translation_reason_ja,ja,ja,translation,0,6,6
gemini_flash,S04,ja_translation_reason_ja,ja,ja,translation,0,7,7
gemini_flash,S05,ja_translation_reason_ja,ja,ja,translation,0,6,6
gemini_flash,S06,ja_translation_reason_ja,ja,ja,translation,0,7,7
gemini_flash,S07,ja_translation_reason_ja,ja,ja,translation,0,7,7
gemini_flash,S08,ja_translation_reason_ja,ja,ja,translation,0,7,7
gemini_flash,S09,ja_translation_reason_ja,ja,ja,translation,1,7,6
gemini_flash,S10,ja_translation_reason_ja,ja,ja,translation,0,7,7
gemini_flash,S11,ja_translation_reason_ja,ja,ja,translation,1,5,6
gemini_flash,S12,ja_translation_reason_ja,ja,ja,translation,1,5,4
gemini_flash,S13,ja_translation_reason_ja,ja,ja,translation,1,2,1
gemini_flash,S14,ja_translation_reason_ja,ja,ja,translation,1,5,6
gemini_flash,S15,ja_translation_reason_ja,ja,ja,translation,0,1,1
gemini_flash,S16,ja_translation_reason_ja,ja,ja,translation,1,3,4
gemini_flash,S17,ja_translation_reason_ja,ja,ja,translation,0,7,7
gemini_flash,S18,ja_translation_reason_ja,ja,ja,translation,0,7,7
gemini_flash,S19,ja_translation_reason_ja,ja,ja,translation,1,7,6
gemini_flash,S20,ja_translation_reason_ja,ja,ja,translation,0,6,6
gemini_flash,S21,ja_translation_reason_ja,ja,ja,translation,0,6,6
gemini_flash,S22,ja_translation_reason_ja,ja,ja,translation,1,5,6
gemini_flash,S23,ja_translation_reason_ja,ja,ja,translation,0,5,5
gemini_flash,S24,ja_translation_reason_ja,ja,ja,translation,1,6,7
gemini_flash,S25,ja_translation_reason_ja,ja,ja,translation,1,2,1
gemini_flash,S01,ja_adapted_reason_en,ja,en,adapted,1,6,7
gemini_flash,S02,ja_adapted_reason_en,ja,en,adapted,0,7,7
gemini_flash,S03,ja_adapted_reason_en,ja,en,adapted,1,7,6
gemini_flash,S04,ja_adapted_reason_en,ja,en,adapted,1,6,7
gemini_flash,S05,ja_adapted_reason_en,ja,en,adapted,0,6,6
gemini_flash,S06,ja_adapted_reason_en,ja,en,adapted,0,6,6
gemini_flash,S07,ja_adapted_reason_en,ja,en,adapted,0,7,7
gemini_flash,S08,ja_adapted_reason_en,ja,en,adapted,0,7,7
gemini_flash,S09,ja_adapted_reason_en,ja,en,adapted,0,6,6
gemini_flash,S10,ja_adapted_reason_en,ja,en,adapted,1,5,6
gemini_flash,S11,ja_adapted_reason_en,ja,en,adapted,1,5,6
gemini_flash,S12,ja_adapted_reason_en,ja,en,adapted,0,5,5
gemini_flash,S13,ja_adapted_reason_en,ja,en,adapted,1,2,1
gemini_flash,S14,ja_adapted_reason_en,ja,en,adapted,1,5,6
gemini_flash,S15,ja_adapted_reason_en,ja,en,adapted,0,1,1
gemini_flash,S16,ja_adapted_reason_en,ja,en,adapted,0,4,4
gemini_flash,S17,ja_adapted_reason_en,ja,en,adapted,0,6,6
gemini_flash,S18,ja_adapted_reason_en,ja,en,adapted,0,7,7
gemini_flash,S19,ja_adapted_reason_en,ja,en,adapted,0,6,6
gemini_flash,S20,ja_adapted_reason_en,ja,en,adapted,1,5,6
gemini_flash,S21,ja_adapted_reason_en,ja,en,adapted,0,6,6
gemini_flash,S22,ja_adapted_reason_en,ja,en,adapted,0,6,6
gemini_flash,S23,ja_adapted_reason_en,ja,en,adapted,1,4,5
gemini_flash,S24,ja_adapted_reason_en,ja,en,adapted,0,6,6
gemini_flash,S25,ja_adapted_reason_en,ja,en,adapted,2,3,1
gemini_flash,S01,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
gemini_flash,S02,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
gemini_flash,S03,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
gemini_flash,S04,ja_adapted_reason_ja,ja,ja,adapted,1,6,7
gemini_flash,S05,ja_adapted_reason_ja,ja,ja,adapted,0,6,6
gemini_flash,S06,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
gemini_flash,S07,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
gemini_flash,S08,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
gemini_flash,S09,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
gemini_flash,S10,ja_adapted_reason_ja,ja,ja,adapted,1,5,6
gemini_flash,S11,ja_adapted_reason_ja,ja,ja,adapted,2,4,6
gemini_flash,S12,ja_adapted_reason_ja,ja,ja,adapted,1,4,3
gemini_flash,S13,ja_adapted_reason_ja,ja,ja,adapted,0,1,1
gemini_flash,S14,ja_adapted_reason_ja,ja,ja,adapted,1,5,6
gemini_flash,S15,ja_adapted_reason_ja,ja,ja,adapted,0,1,1
gemini_flash,S16,ja_adapted_reason_ja,ja,ja,adapted,0,4,4
gemini_flash,S17,ja_adapted_reason_ja,ja,ja,adapted,1,7,6
gemini_flash,S18,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
gemini_flash,S19,ja_adapted_reason_ja,ja,ja,adapted,0,6,6
gemini_flash,S20,ja_adapted_reason_ja,ja,ja,adapted,0,6,6
gemini_flash,S21,ja_adapted_reason_ja,ja,ja,adapted,1,5,6
gemini_flash,S22,ja_adapted_reason_ja,ja,ja,adapted,1,4,5
gemini_flash,S23,ja_adapted_reason_ja,ja,ja,adapted,1,4,5
gemini_flash,S24,ja_adapted_reason_ja,ja,ja,adapted,1,5,6
gemini_flash,S25,ja_adapted_reason_ja,ja,ja,adapted,0,1,1
gemini_flash,S01,ar_translation_reason_en,ar,en,translation,0,7,7
gemini_flash,S02,ar_translation_reason_en,ar,en,translation,0,7,7
gemini_flash,S03,ar_translation_reason_en,ar,en,translation,0,6,6
gemini_flash,S04,ar_translation_reason_en,ar,en,translation,0,7,7
gemini_flash,S05,ar_translation_reason_en,ar,en,translation,0,6,6
gemini_flash,S06,ar_translation_reason_en,ar,en,translation,0,7,7
gemini_flash,S07,ar_translation_reason_en,ar,en,translation,1,7,6
gemini_flash,S08,ar_translation_reason_en,ar,en,translation,0,7,7
gemini_flash,S09,ar_translation_reason_en,ar,en,translation,0,6,6
gemini_flash,S10,ar_translation_reason_en,ar,en,translation,1,7,6
gemini_flash,S11,ar_translation_reason_en,ar,en,translation,0,6,6
gemini_flash,S12,ar_translation_reason_en,ar,en,translation,1,4,5
gemini_flash,S13,ar_translation_reason_en,ar,en,translation,1,2,1
gemini_flash,S14,ar_translation_reason_en,ar,en,translation,0,5,5
gemini_flash,S15,ar_translation_reason_en,ar,en,translation,0,1,1
gemini_flash,S16,ar_translation_reason_en,ar,en,translation,1,3,4
gemini_flash,S17,ar_translation_reason_en,ar,en,translation,0,6,6
gemini_flash,S18,ar_translation_reason_en,ar,en,translation,0,7,7
gemini_flash,S19,ar_translation_reason_en,ar,en,translation,0,6,6
gemini_flash,S20,ar_translation_reason_en,ar,en,translation,0,5,5
gemini_flash,S21,ar_translation_reason_en,ar,en,translation,0,6,6
gemini_flash,S22,ar_translation_reason_en,ar,en,translation,0,5,5
gemini_flash,S23,ar_translation_reason_en,ar,en,translation,2,7,5
gemini_flash,S24,ar_translation_reason_en,ar,en,translation,0,6,6
gemini_flash,S25,ar_translation_reason_en,ar,en,translation,2,4,2
gemini_flash,S01,ar_translation_reason_ar,ar,ar,translation,0,7,7
gemini_flash,S02,ar_translation_reason_ar,ar,ar,translation,0,7,7
gemini_flash,S03,ar_translation_reason_ar,ar,ar,translation,0,6,6
gemini_flash,S04,ar_translation_reason_ar,ar,ar,translation,0,7,7
gemini_flash,S05,ar_translation_reason_ar,ar,ar,translation,0,6,6
gemini_flash,S06,ar_translation_reason_ar,ar,ar,translation,0,7,7
gemini_flash,S07,ar_translation_reason_ar,ar,ar,translation,0,7,7
gemini_flash,S08,ar_translation_reason_ar,ar,ar,translation,0,7,7
gemini_flash,S09,ar_translation_reason_ar,ar,ar,translation,0,7,7
gemini_flash,S10,ar_translation_reason_ar,ar,ar,translation,0,7,7
gemini_flash,S11,ar_translation_reason_ar,ar,ar,translation,1,5,6
gemini_flash,S12,ar_translation_reason_ar,ar,ar,translation,1,4,5
gemini_flash,S13,ar_translation_reason_ar,ar,ar,translation,0,1,1
gemini_flash,S14,ar_translation_reason_ar,ar,ar,translation,0,5,5
gemini_flash,S15,ar_translation_reason_ar,ar,ar,translation,0,1,1
gemini_flash,S16,ar_translation_reason_ar,ar,ar,translation,1,4,5
gemini_flash,S17,ar_translation_reason_ar,ar,ar,translation,1,7,6
gemini_flash,S18,ar_translation_reason_ar,ar,ar,translation,0,7,7
gemini_flash,S19,ar_translation_reason_ar,ar,ar,translation,1,7,6
gemini_flash,S20,ar_translation_reason_ar,ar,ar,translation,0,5,5
gemini_flash,S21,ar_translation_reason_ar,ar,ar,translation,0,6,6
gemini_flash,S22,ar_translation_reason_ar,ar,ar,translation,1,5,6
gemini_flash,S23,ar_translation_reason_ar,ar,ar,translation,1,6,5
gemini_flash,S24,ar_translation_reason_ar,ar,ar,translation,1,5,6
gemini_flash,S25,ar_translation_reason_ar,ar,ar,translation,1,4,3
gemini_flash,S01,ar_adapted_reason_en,ar,en,adapted,1,6,7
gemini_flash,S02,ar_adapted_reason_en,ar,en,adapted,0,7,7
gemini_flash,S03,ar_adapted_reason_en,ar,en,adapted,1,7,6
gemini_flash,S04,ar_adapted_reason_en,ar,en,adapted,0,7,7
gemini_flash,S05,ar_adapted_reason_en,ar,en,adapted,0,5,5
gemini_flash,S06,ar_adapted_reason_en,ar,en,adapted,0,7,7
gemini_flash,S07,ar_adapted_reason_en,ar,en,adapted,0,7,7
gemini_flash,S08,ar_adapted_reason_en,ar,en,adapted,0,7,7
gemini_flash,S09,ar_adapted_reason_en,ar,en,adapted,0,6,6
gemini_flash,S10,ar_adapted_reason_en,ar,en,adapted,0,6,6
gemini_flash,S11,ar_adapted_reason_en,ar,en,adapted,1,5,6
gemini_flash,S12,ar_adapted_reason_en,ar,en,adapted,0,5,5
gemini_flash,S13,ar_adapted_reason_en,ar,en,adapted,0,1,1
gemini_flash,S14,ar_adapted_reason_en,ar,en,adapted,1,5,6
gemini_flash,S15,ar_adapted_reason_en,ar,en,adapted,0,1,1
gemini_flash,S16,ar_adapted_reason_en,ar,en,adapted,0,1,1
gemini_flash,S17,ar_adapted_reason_en,ar,en,adapted,0,7,7
gemini_flash,S18,ar_adapted_reason_en,ar,en,adapted,0,6,6
gemini_flash,S19,ar_adapted_reason_en,ar,en,adapted,0,5,5
gemini_flash,S20,ar_adapted_reason_en,ar,en,adapted,0,4,4
gemini_flash,S21,ar_adapted_reason_en,ar,en,adapted,0,5,5
gemini_flash,S22,ar_adapted_reason_en,ar,en,adapted,0,4,4
gemini_flash,S23,ar_adapted_reason_en,ar,en,adapted,0,4,4
gemini_flash,S24,ar_adapted_reason_en,ar,en,adapted,0,6,6
gemini_flash,S25,ar_adapted_reason_en,ar,en,adapted,1,3,2
gemini_flash,S01,ar_adapted_reason_ar,ar,ar,adapted,0,7,7
gemini_flash,S02,ar_adapted_reason_ar,ar,ar,adapted,0,7,7
gemini_flash,S03,ar_adapted_reason_ar,ar,ar,adapted,1,6,7
gemini_flash,S04,ar_adapted_reason_ar,ar,ar,adapted,0,7,7
gemini_flash,S05,ar_adapted_reason_ar,ar,ar,adapted,0,6,6
gemini_flash,S06,ar_adapted_reason_ar,ar,ar,adapted,0,7,7
gemini_flash,S07,ar_adapted_reason_ar,ar,ar,adapted,0,7,7
gemini_flash,S08,ar_adapted_reason_ar,ar,ar,adapted,0,7,7
gemini_flash,S09,ar_adapted_reason_ar,ar,ar,adapted,1,7,6
gemini_flash,S10,ar_adapted_reason_ar,ar,ar,adapted,1,6,7
gemini_flash,S11,ar_adapted_reason_ar,ar,ar,adapted,1,5,6
gemini_flash,S12,ar_adapted_reason_ar,ar,ar,adapted,0,4,4
gemini_flash,S13,ar_adapted_reason_ar,ar,ar,adapted,0,1,1
gemini_flash,S14,ar_adapted_reason_ar,ar,ar,adapted,1,5,6
gemini_flash,S15,ar_adapted_reason_ar,ar,ar,adapted,0,1,1
gemini_flash,S16,ar_adapted_reason_ar,ar,ar,adapted,0,1,1
gemini_flash,S17,ar_adapted_reason_ar,ar,ar,adapted,0,7,7
gemini_flash,S18,ar_adapted_reason_ar,ar,ar,adapted,1,7,6
gemini_flash,S19,ar_adapted_reason_ar,ar,ar,adapted,0,6,6
gemini_flash,S20,ar_adapted_reason_ar,ar,ar,adapted,0,4,4
gemini_flash,S21,ar_adapted_reason_ar,ar,ar,adapted,1,5,6
gemini_flash,S22,ar_adapted_reason_ar,ar,ar,adapted,1,4,5
gemini_flash,S23,ar_adapted_reason_ar,ar,ar,adapted,0,4,4
gemini_flash,S24,ar_adapted_reason_ar,ar,ar,adapted,0,6,6
gemini_flash,S25,ar_adapted_reason_ar,ar,ar,adapted,0,1,1
